id,text,entities
2616,"A few days before the match against Ravenclaw, Harry found himself walking down to dinner alone from the common room, Ron having rushed off into a nearby bathroom to throw up yet again, and Hermione having dashed off to see Professor Vector about a mistake she thought she might have made in her last Arithmancy essay. More out of habit than anything, Harry made his usual detour along the seventhfloor corridor, checking the Marauder’s Map as he went. For a moment he could not find Malfoy anywhere and assumed he must indeed be inside the Room of Requirement again, but then he saw Malfoy’s tiny, labeled dot standing in a boys’ bathroom on the floor below, accompanied, not by Crabbe or Goyle, but by Moaning Myrtle.",[]
2131,"“That’s settled, then,” said Harry. “I’ll want regular reports, but make sure I’m not surrounded by people when you turn up. Ron and Hermione are okay. And don’t tell anyone what you’re doing. Just stick to Malfoy like a couple of wart plasters.”",[]
11355,"“Can your eye - I mean, can you -?” “Yeah, it can see through Invisibility Cloaks,” Moody said quietly. “And it's come in useful at times, I can tell you.”",[]
12130,"And Moody thought he. Harry, ought to be an Auror! Interesting idea…but somehow. Harry thought, as he got quietly into his four-poster ten minutes later, the egg and the cloak now safely back in his trunk, he thought he'd like to check how scarred the rest of them were before he chose it as a career.",[]
6148,"After several more minutes had passed, however, Harry was not the only one watching Hermione. The chapter they had been instructed to read was so tedious that more and more people were choosing to watch Hermione's mute attempt to catch Professor Umbridge's eye rather than struggle on with 'Basics for Beginners'.",[]
16323,"He broke off, shuddering. Hermione was obviously still trying not to laugh. Feeling they had better get off the subject, Harry said, “Remember all that water on the floor? Where did that come from? Someone’s mopped it up.” “It was about here,” said Ron, recovering himself to walk a few paces past Filch’s chair and pointing. “Level with this door.”",[]
12152,"Send date of next Hogsmeade weekend by return owl. Harry turned the parchment over and looked at the back, hoping to see something else, but it was blank. “Weekend after next,” whispered Hermione, who had read the note over Harry's shoulder. “Here - take my quill and send this owl back straight away.”",[]
4344,"An owl hooted loudly, and Harry nearly fell out of the tree. He steadied himself in time to hear Snape say, “— your little bit of hocus-pocus. I’m waiting.” “B-but I d-d-don’t —” “Very well,” Snape cut in. “We’ll have another little chat soon, when you’ve had time to think things over and decided where your loyalties lie.”",[]
11136,"Professor Dumbledore was now looking down at Harry, who looked right back at him, trying to discern the expression of the eyes behind the half-moon spectacles. “Did you put your name into the Goblet of Fire, Harry?” he asked calmly.",[]
6506,"'Yeah, and Dumbledore said it happened whenever Voldemort was feeling a powerful emotion,' said Harry, ignoring, as usual, Ron and Hermione's winces. 'So maybe he was just, I dunno, really angry or something the night I had that detention.' 'Well, now he's back it's bound to hurt more often,' said Sirius.",[]
3212,"A little tuftyhaired man in plain black robes had got to his feet and stood now in front of Dumbledore’s body. Harry could not hear what he was saying. Odd words floated back to them over the hundreds of beads. ‘Nobility of spirit’ … ‘intellectual contribution’ … ‘greatness of heart’ … it did not mean very much. It had little to do with Dumbledore as Harry had known him. He suddenly remembered Dumbledore’s idea of a few words: ‘nitwit’, ‘oddment’, ‘blubber’ and ‘tweak 1, and again, had to suppress a grin … what was the matter with him?",[]
14352,"There were shelves upon shelves of the most succulent-looking sweets imaginable. Creamy chunks of nougat, shimmering pink squares of coconut ice, fat, honey-coloured toffees; hundreds of different kinds of chocolate in neat rows; there was a large barrel of Every Flavour Beans, and another of Fizzing Whizzbees, the levitating sherbert balls that Ron had mentioned; along yet another wall were ‘Special Effects’ sweets: Droobles Best Blowing Gum (which filled a room with bluebell-coloured bubbles that refused to pop for days), the strange, splintery Toothflossing Stringmints, tiny black Pepper Imps (‘breathe fire for your friends!’), Ice Mice (‘hear your teeth chatter and squeak!’), peppermint creams shaped like toads (‘hop realistically in the stomach!’), fragile sugar-spun quills and exploding bonbons.",[]
5005,"Harry copied these words on to three separate pieces of parchment the moment he reached the desk in his dark bedroom. He addressed the first to Sirius, the second to Ron and the third to Hermione. His owl, Hedwig, was off hunting; her cage stood empty on the desk. Harry paced the bedroom waiting for her to come back, his head pounding, his brain too busy for sleep even though his eyes stung and itched with tiredness. His back ached from hauling Dudley home, and the two lumps on his head where the window and Dudley had hit him were throbbing painfully.",[]
15454,"Owl Post Again ‘Harry!’ Hermione was tugging at his sleeve, staring at her watch. ‘We’ve got exactly ten minutes to get back down to the hospital wing without anybody seeing us – before Dumbledore locks the door –’ ‘OK,’ said Harry, wrenching his gaze from the sky, ‘let’s go …’",[]
14852,"‘Don’t complain, this means we’ve finished palmistry,’ Harry muttered back. ‘I was getting sick of her flinching every time she looked at my hands.’ ‘Good day to you!’ said the familiar, misty voice, and Professor Trelawney made her usual dramatic entrance out of the shadows. Parvati and Lavender quivered with excitement, their faces lit by the milky glow of their crystal ball.",[]
12251,"The crowd in the stands was making a great deal of noise; shouting and screaming, they all seemed to be on their feet; Harry had the impression they thought that Ron and the little girl might be dead, but they were wrong…both of them had opened their eyes; the girl looked scared and confused, but Ron merely expelled a great spout of water, blinked in the bright light, turned to Harry, and said, “Wet, this, isn't it?” Then he spotted Fleur's sister. “What did you bring her for?”",[]
9795,"`Anyway, that's not the point,' interjected Tonks, whose pink hair seemed to offend Aunt Petunia more than all the rest put together, for she closed her eyes rather than look at her. `The point is, if we find out you've been horrible to Harry =",[]
2299,"Harry watched her go, feeling slightly disgruntled. Once the door to the girls’ dormitories had closed behind her he rounded on Ron. “What d’you think?” “Wish I could Disapparate like a houseelf,” said Ron, staring at the spot where Dobby had vanished. “I’d have that Apparition Test in the bag.”",[]
2290,"“Get out of it,” Harry snapped at him, and Kreacher made one last deep bow and Disapparated. “You’d better go and get some sleep too, Dobby.” “Thank you, Harry Potter, sir!” squeaked Dobby happily, and he too vanished. “How good is this?” said Harry enthusiastically, turning to Ron and Hermione the moment the room was elffree again. “We know where Malfoy’s going! We’ve got him cornered now!”",[]
2280,"“Draco Malfoy is a bad boy!” squeaked Dobby angrily. “A bad boy who — who —” He shuddered from the tassel of his tea cozy to the toes of his socks and then ran at the fire, as though about to dive into it. Harry, to whom this was not entirely unexpected, caught him around the middle and held him fast. For a few seconds Dobby struggled, then went limp.",[]
13332,"The weather could not have been more different on the journey back to King's Cross than it had been on their way to Hogwarts the previous September. There wasn't a single cloud in the sky. Harry, Ron, and Hermione had managed to get a compartment to themselves. Pigwidgeon was once again hidden under Ron's dress robes to stop him from hooting continually; Hedwig was dozing, her head under her wing, and Crookshanks was curled up in a spare seat like a large, furry ginger cushion. Harry, Ron, and Hermione talked more fully and freely than they had all week as the train sped them southward. Harry felt as though Dumbledore's speech at the Leaving Feast had unblocked him, somehow. It was less painful to discuss what had happened now. They broke off their conversation about what action Dumbledore might be taking, even now, to stop Voldemort only when the lunch trolley arrived.",[]
6033,"Harry lay back on his pillows while Ron bustled around the next bed, putting his things away. He felt shaken by the argument with Seamus, whom he had always liked very much. How many more people were going to suggest that he was lying, or unhinged?",[]
14775,"‘Very haunted up here, isn’t it?’ said Ron, with the air of one commenting on the weather. Crabbe and Goyle were looking scared. Their bulging muscles were no use against ghosts. Malfoy was staring madly around at the deserted landscape.",[]
2296,"“He’s got Crabbe and Goyle transforming into girls?” guffawed Ron. “Blimey… no wonder they don’t look too happy these days. I’m surprised they don’t tell him to stuff it.” “Well, they wouldn’t, would they, if he’s shown them his Dark Mark?” said Harry.",[]
13999,"Crabbe and Goyle laughed openly, watching Neville sweat as he stirred his potion feverishly. Hermione was muttering instructions to him out of the corner of her mouth, so that Snape wouldn’t see. Harry and Ron packed away their unused ingredients and went to wash their hands and ladles in the stone basin in the corner.",[]
1142,"“Oh dear!” said Slughorn, his face falling comically. “Dear, dear, I was counting on you, Harry! Well, now, I’ll just have to have a word with Severus and explain the situation. I’m sure I’ll be able to persuade him to postpone your detention. Yes, I’ll see you both later!” He bustled away out of the Hall.",[]
2410,"It was when he reached the bottom step that it occurred to him how very pleasant it would be to pass the vegetable patch on his walk to Hagrid’s. It was not strictly on the way, but it seemed clear to Harry that this was a whim on which he should act, so he directed his feet immediately toward the vegetable patch, where he was pleased, but not altogether surprised, to find Professor Slughorn in conversation with Professor Sprout. Harry lurked behind a low stone wall, feeling at peace with the world and listening to their conversation.",[]
14785,"‘Sit,’ said Snape. Harry sat. Snape, however, remained standing. ‘Mr Malfoy has just been to see me with a strange story, Potter,’ said Snape. Harry didn’t say anything. ‘He tells me that he was up by the Shrieking Shack when he ran into Weasley – apparently alone.’",[]
15191,"‘Yes, I have,’ said Black, with an evil look at Scabbers. ‘Then I should’ve let Snape take you!’ Harry shouted.",[]
3471,"The giant took a gulp of tea and wiped his mouth with the back of his hand. “Call me Hagrid,” he said, “everyone does. An’ like I told yeh, I’m Keeper of Keys at Hogwarts — yeh’ll know all about Hogwarts, o’ course.",[]
11018,"“Skrewts doing all right, Hagrid?” Harry called. “Thrivin',” Hagrid called back happily. “Yeah, I'll just bet they are,” said Ron quietly. “Looks like they've finally found a food they like, doesn't it? Hagrid's fingers.” At that moment, a voice said, “Excuse me, are you wanting ze bouillabaisse?”",[]
15828,"“I realized that,” said Harry, ducking as Hagrid made to brush him off again. “I told you, I was lost — what were you doing down there, anyway?” “I was lookin’ fer a Flesh-Eatin’ Slug Repellent,” growled Hagrid. “They’re ruinin’ the school cabbages. Yer not on yer own?”",[]
17090,"“It’s very boring, having to listen to the silly little troubles of an eleven-year-old girl,” he went on. “But I was patient. I wrote back. I was sympathetic, I was kind. Ginny simply loved me. No one’s ever understood me like you,Tom … I’m so glad I’ve got this diary to confide in … It’s like having a friend I can carry around in my pocket …”",[]
16726,"“What’s going on here?” came the cold, drawling voice of Draco Malfoy. Harry started stuffing everything feverishly into his ripped bag, desperate to get away before Malfoy could hear his musical valentine. “What’s all this commotion?” said another familiar voice as Percy Weasley arrived.",[]
14773,"‘We were just discussing your friend Hagrid,’ Malfoy said to Ron. ‘Just trying to imagine what he’s saying to the Committee for the Disposal of Dangerous Creatures. D’you think he’ll cry when they cut off his Hippogriff’s –’ Malfoy’s head jerked forwards as the mud hit him; his silver-blond hair was suddenly dripping in muck.",[]
16631,"Ron, who had been gazing at Harry, said, “You don’t know how bizarre it is to see Goyle thinking.” He banged on Hermione’s door. “C’mon, we need to go —” A high-pitched voice answered him. “I — I don’t think I’m going to come after all. You go on without me.”",[]
10558,"“I thought they'd bring out the color of your eyes, dear,” said Mrs. Weasley fondly. “Well, they're okay!” said Ron angrily, looking at Harry's robes. “Why couldn't I have some like that?” “Because…well, I had to get yours secondhand, and there wasn't a lot of choice!” said Mrs. Weasley, flushing.",[]
13334,"“He'll never keep Rita quiet,” said Harry. “Not on a story like this.”",[]
12583,"“We helped,” Ron said quickly. “Me and Hermione helped.” Moody grinned.",[]
14610,"‘Do watch where you’re going, Potter!’ ‘Sorry, Professor –’",[]
4221,"It is time it was returned to you. Use it well. A Very Merry Christmas to you. There was no signature. Harry stared at the note. Ron was admiring the cloak. “I’d give anything for one of these,” he said. “Anything. What’s the matter?”",[]
11689,"“Why do they have to move in packs?” Harry asked Ron as a dozen or so girls walked past them, sniggering and staring at Harry. “How're you supposed to get one on their own to ask them?” “Lasso one?” Ron suggested. “Got any idea who you're going to try?”",[]
9085,"Harry had no idea what Hermione was planning, or even whether she had a plan. He walked half a pace behind her as they headed down the corridor outside Umbridge's office, knowing it would look very suspicious if he appeared not to know where they were going. He did not dare attempt to talk to her; Umbridge was walking so closely behind them that he could hear her ragged breathing.",[]
16279,"The attack had also had an effect on Hermione. It was quite usual for Hermione to spend a lot of time reading, but she was now doing almost nothing else. Nor could Harry and Ron get much response from her when they asked what she was up to, and not until the following Wednesday did they find out.",[]
14425,"Ron and Hermione watched Harry nervously all through dinner, not daring to talk about what they’d overheard, because Percy was sitting close by them. When they went upstairs to the crowded common room, it was to find Fred and George had set off half-a-dozen Dungbombs in a fit of end-of-term high spirits. Harry, who didn’t want Fred and George asking him whether he’d reached Hogsmeade or not, sneaked quietly up to the empty dormitory, and headed straight for his bedside cabinet. He pushed his books aside and quickly found what he was looking for – the leather-bound photo album Hagrid had given him two years ago, which was full of wizard pictures of his mother and father. He sat down on his bed, drew the hangings around him, and started turning the pages, searching, until …",[]
719,"“Oh dear!” chuckled Slughorn comfortably, looking around at Ginny, who was glaring at Zabini around Slughorn’s great belly. “You want to be careful, Blaise! I saw this young lady perform the most marvelous BatBogey Hex as I was passing her carriage! I wouldn’t cross her!”",[]
2338,"“I’ve been trying!” said Harry crossly, which was perfectly true. He had lagged behind after every Potions lesson that week in an attempt to corner Slughorn, but the Potions master always left the dungeon so fast that Harry had not been able to catch him. Twice, Harry had gone to his office and knocked, but received no reply, though on the second occasion he was sure he had heard the quickly stifled sounds of an old gramophone.",[]
2023,"“But you said Slughorn had been planning to give th.u Untie to Dumbledore for Christmas,” Ginny reminded him. “So the poisoner could just as easily have been after Dumbledore.”",[]
4088,"They edged toward the open door, mouths dry, praying the troll wasn’t about to come out of it. With one great leap, Harry managed to grab the key, slam the door, and lock it. “Yes!”",[]
9345,"'Neville, we're not far from the exit,' Harry whispered, 'we're right next to that circular room… if we can just get you across it and find the right door before any more Death Eaters come, I'll bet you can get Hermione up the corridor and into the lift… then you could find someone… raise the alarm…'",[]
12090,"“Pajama party, is it?” he growled up the stairs. “Professor Snape and I heard noises, Professor,” said Filch at once. “Peeves the Poltergeist, throwing things around as usual - and then Professor Snape discovered that someone had broken into his off -”",[]
865,"Harry looked around as they entered. Snape had imposed his personality upon the room already; it was gloomier than usual, as curtains had been drawn over the windows, and was lit by candlelight. New pictures adorned the walls, many of them showing people who appeared to be in pain, sporting grisly injuries or strangely contorted body parts. Nobody spoke as they settled down, looking around at the shadowy, gruesome pictures.",[]
17089,"All the time he spoke, Riddle’s eyes never left Harry’s face. There was an almost hungry look in them.",[]
9911,"Thanks for your last letter. That bird was enormous; it could hardly get through my window. Things are the same as usual here. Dudley's diet isn't going too well. My aunt found him smuggling doughnuts into his room yesterday. They told him they'd have to cut his pocket money if he keeps doing it, so he got really angry and chucked his PlayStation out of the window. That's a sort of computer thing you can play games on. Bit stupid really, now he hasn't even got Mega-Mutilation Part Three to take his mind off things.",[]
5258,"'Do that one like a pig snout, Tonks.' Tonks obliged, and Harry, looking up, had the fleeting impression that a female Dudley was grinning at him from across the table. Mr Weasley, Bill and Lupin were having an intense discussion about goblins.",[]
6051,"They followed the Ravenclaws into the Great Hall, all looking instinctively at the staff table as they entered. Professor Grubbly-Plank was chatting to Professor Sinistra, the Astronomy teacher, and Hagrid was once again conspicuous only by his absence. The enchanted ceiling above them echoed Harry's mood; it was a miserable rain-cloud grey.",[]
5541,"They reached the bottom of the steps and ran along yet another corridor, which bore a great resemblance to the one that led to Snape's dungeon at Hogwarts, with rough stone walls and torches in brackets. The doors they passed here were heavy wooden ones with iron bolts and keyholes.",[]
11383,"“I didn't know you were bringing her, Hagrid,” Charlie said, frowning. “The champions aren't supposed to know what's coming - she's bound to tell her student, isn't she?” “Jus' thought she'd like ter see 'em,” shrugged Hagrid, still gazing, enraptured, at the dragons.",[]
6213,"'Well, we've never had great Defence Against the Dark Arts teachers, have we?' said Harry. 'You know what it's like, Hagrid told us, nobody wants the job; they say it's jinxed.' 'Yes, but to employ someone who's actually refusing to let us do magic! What's Dumbledore playing at?'",[]
12767,"“He can't be,” said Hermione, “I've told you, those sorts of things don't work around Hogwarts. Come on, Harry,” she added briskly, turning away from the window and moving back into the middle of the room, “let's try that Shield Charm again.”",[]
13534,"‘What were you doin’ down there?’ said Stan, dropping his professional manner. ‘Fell over,’ said Harry. ‘’Choo fall over for?’ sniggered Stan.",[]
10615,"“Don't tell me you don't know?” he said delightedly. “You've got a father and brother at the Ministry and you don't even know? My God, my father told me about it ages ago…heard it from Cornelius Fudge. But then, Father's always associated with the top people at the Ministry.…Maybe your father's too junior to know about it, Weasley…yes…they probably don't talk about important stuff in front of him.…”",[]
1090,"“I was in the hospital wing when they held the trials,” said McLaggen, with something of a swagger. “Ate a pound of doxy eggs for a bet.”",[]
4190,"“Be that as it may, fighting is against Hogwarts rules, Hagrid,” said Snape silkily. “Five points from Gryffindor, Weasley, and be grateful it isn’t more. Move along, all of you.” Malfoy, Crabbe, and Goyle pushed roughly past the tree, scattering needles everywhere and smirking.",[]
14007,"Malfoy passed them, walking between Crabbe and Goyle. He smirked at Harry and disappeared. ‘There she is,’ said Harry. Hermione was panting slightly, hurrying up the stairs; one hand was clutching her bag, the other seemed to be tucking something down the front of her robes.",[]
735,"Harry seized the door and pushed it open, hard; Zabini, still clinging on to the handle, toppled over sideways into Gregory Goyle’s lap, and in the ensuing ruckus, Harry darted into the compartment, leapt onto Zabini’s temporarily empty seat, and hoisted himself up into the luggage rack. It was fortunate that Goyle and Zabini were snarling at each other, drawing all eyes onto them, for Harry was quite sure his feet and ankles had been revealed as the cloak had flapped around them; indeed, for one horrible moment he thought he saw Malfoy’s eyes follow his trainer as it whipped upward out of sight. But then Goyle slammed the door shut and flung Zabini off him; Zabini collapsed into his own seat looking ruffled, Vincent Crabbe returned to his comic, and Malfoy, sniggering, lay back down across two seats with his head in Pansy Parkinsons lap. Harry lay curled uncomfortably under the cloak to ensure that every inch of him remained hidden, and watched Pansy stroke the sleek blond hair off Malfoy’s forehead, smirking as she did so, as though anyone would have loved to have been in her place. The lanterns swinging from the carriage ceiling cast a bright light over the scene: Harry could read every word of Crabbe’s comic directly",[]
13477,"Dudley came waddling down the hall, his blond hair plastered flat to his fat head, a bow-tie just visible under his many chins. Aunt Marge thrust the suitcase into Harry’s stomach, knocking the wind out of him, seized Dudley in a tight one-armed hug and planted a large kiss on his cheek.",[]
4843,"'He was asking for it,' snarled Dudley. 'Oh yeah?' 'He cheeked me.' 'Yeah? Did he say you look like a pig that's been taught to walk on its hind legs? 'Cause that's not cheek, Dud, that's true.' A muscle was twitching in Dudley's jaw. It gave Harry enormous satisfaction to know how furious he was making Dudley; he felt as though he was siphoning off his own frustration into his cousin, the only outlet he had.",[]
7946,"The ten escaped Death Eaters were staring out of every shop window he and Cho passed. It started to rain as they passed Scrivenshaft's; cold, heavy drops of water kept hitting Harry's face and the back of his neck. 'Urn… d'you want to get a coffee?' said Cho tentatively, as the rain began to fall more heavily.",[]
14256,"Harry looked wildly around. Cedric Diggory was pelting up the pitch, and a tiny speck of gold was shimmering in the rain-filled air between them … With a jolt of panic, Harry threw himself flat to the broom handle and zoomed towards the Snitch.",[]
12308,"“All this press attention seems to have inflated your already over-large head. Potter,” said Snape quietly, once the rest of the class had settled down again. Harry didn't answer. He knew Snape was trying to provoke him; he had done this before. No doubt he was hoping for an excuse to take a round fifty points from Gryffindor before the end of the class.",[]
2996,"“Harry, where did you come from?” Ginny cried, but there was no time to answer her. He put his head down and sprinted forward, narrowly avoiding a blast that erupted over his head, showering them all in bits of wall. Snape must not escape, he must catch up with Snape -",[]
8129,"'No,' said Snape softly. 'I mean the one with a man kneeling in the middle of a darkened room…' 'It's… nothing,' said Harry. Snape's dark eyes bored into Harry's. Remembering what Snape had said about eye contact being crucial to Legilimency, Harry blinked and looked away.",[]
10055,"“That'll change the world, that report will,” said Ron. “Front page of the Daily Prophet, I expect, cauldron leaks.” Percy went slightly pink. “You might sneer, Ron,” he said heatedly, “but unless some sort of international law is imposed we might well find the market flooded with flimsy, shallow-bottomed products that seriously endanger -”",[]
10936,"STUDENTS WILL RETURN THEIR BAGS AND BOOKS TO THEIR DORMITORIES AND ASSEMBLE IN FRONT OF THE CASTLE TO GREET OUR GUESTS BEFORETHE WELCOMING FEAST. “Only a week away!” said Ernie Macmillan of Hufflepuff, emerging from the crowd, his eyes gleaming. “I wonder if Cedric knows? Think I'll go and tell him.…”",[]
16042,"“A word to the wise, Harry,” said Lockhart paternally as they entered the building through a side door. “I covered up for you back there with young Creevey — if he was photographing me, too, your schoolmates won’t think you’re setting yourself up so much.…”",[]
13326,"Wonder how the Durmstrang students are getting back,“ said Ron. ”D' you reckon they can steer that ship without Karkaroff?"" “Karkaroff did not steer,” said a gruff voice. “He stayed in his cabin and let us do the vork.” Krum had come to say good-bye to Hermione. “Could I have a vord?” he asked her.",[]
12499,"“Get up, Mr. Crouch,” said Harry loudly and clearly. “Get up, I'll take you to Dumbledore!” Mr., Crouch's eyes rolled forward onto Harry. “Who…you?” he whispered. “I'm a student at the school,” said Harry, looking around at Krum for some help, but Krum was hanging back, looking extremely nervous.",[]
1160,"Harry had already attempted a few of the Prince’s selfinvented spells. There had been a hex that caused toenails to grow alarmingly fast (he had tried this on Crabbe in the corridor, with very entertaining results); a jinx that glued the tongue to the roof of the mouth (which he had twice used, to general applause, on an unsuspecting Argus Filch); and, perhaps most useful of all, Muffliato, a spell that filled the ears of anyone nearby with an unidentifiable buzzing, so that lengthy conversations could be held in class with out being overheard. The only person who did not find these charms amusing was Hermione, who maintained a rigidly disapproving expression throughout and refused to talk at all if Harry had used the Muffliato spell on anyone in the vicinity.",[]
569,"“We really haven’t got too long,” Mrs. Weasley said. “So we’ll just have a quick look around and then back to the car. We must be close, that’s number ninetytwo… ninetyfour…” “Whoa,”said Ron, stopping in his tracks.",[]
10065,"“And have you heard from -?” Ron began, but at a look from Hermione he fell silent. Harry knew Ron had been about to ask about Sirius. Ron and Hermione had been so deeply involved in helping Sirius escape from the Ministry of Magic that they were almost as concerned about Harry's godfather as he was. However, discussing him in front of Ginny was a bad idea. Nobody but themselves and Professor Dumbledore knew about how Sirius had escaped, or believed in his innocence.",[]
9272,"'Oh, you don't know Potter as I do, Bellatrix,' said Malfoy softly. 'He has a great weakness for heroics; the Dark Lord understands this about him. Now give me the prophecy, Potter.' 'I know Sirius is here,' said Harry, though panic was causing his chest to constrict and he felt as though he could not breathe properly. 'I know you've got him!'",[]
8353,"'Here we are,' he said, leering down at Harry as he rapped three times on Professor Umbridge's door and pushed it open. The Potter boy to see you, Ma'am.'",[]
3608,"“Hello,” said the boy, “Hogwarts, too?” “Yes,” said Harry.",[]
6088,"'Hi,' said Harry, feeling his face grow hot. At least you're not covered in Stinksap this time, he told himself. Cho seemed to be thinking along the same lines. 'You got that stuff off, then?' 'Yeah,' said Harry, trying to grin as though the memory of their last meeting was funny as opposed to mortifying. 'So, did you… er… have a good summer?'",[]
1576,"“Hello,” said Luna politely to Professor Trelawney. “Good evening, my dear,” said Professor Trelawney, focusing upon Luna with some difficulty. Harry could smell cooking sherry again. “I haven’t seen you in my classes lately. ..” “No, I’ve got Firenze this year,” said Luna.",[]
14841,"They hurried up the marble staircase towards Professor Flitwick’s classroom. ‘You’re late, boys!’ said Professor Flitwick reprovingly, as Harry opened the classroom door. ‘Come along, quickly, wands out, we’re experimenting with Cheering Charms today. We’ve already divided into pairs –’",[]
14347,"He was in a cellar which was full of wooden crates and boxes. Harry climbed out of the trapdoor and replaced it – it blended so perfectly with the dusty floor that it was impossible to tell it was there. Harry crept slowly towards the wooden staircase that led upstairs. Now he could definitely hear voices, not to mention the tinkle of a bell and the opening and shutting of a door.",[]
4624,"They landed quickly, and Harry ran to the door, the key struggling in his hand. He rammed it into the lock and turned – it worked. The moment the lock had clicked open, the key took flight again, looking very battered now that it had been caught twice.",[]
3764,"“Yes,” said Harry. He was looking at the other boys. Both of them were thickset and looked extremely mean. Standing on either side of the pale boy, they looked like bodyguards. “Oh, this is Crabbe and this is Goyle,” said the pale boy carelessly, noticing where Harry was looking. “And my name’s Malfoy, Draco Malfoy.”",[]
10318,"As one, the Weasley boys and Harry stuffed their fingers into their ears, but Hermione, who hadn't bothered, was soon tugging on Harry's arm. He turned to look at her, and she pulled his fingers impatiently out of his ears.",[]
627,Mr. Borgin squinted at her. Harry had the nasty feeling he knew exactly what Hermione was up to. Apparently Hermione felt she had been rumbled too because she suddenly threw caution to the winds.,[]
15481,"Harry and Hermione looked at each other. ‘You explain,’ said Harry, helping himself to some more chocolate.",[]
13309,"They did it, all of them; the benches scraped as everyone in the Hall stood, and raised their goblets, and echoed, in one loud, low, rumbling voice, “Cedric Diggory.” Harry caught a glimpse of Cho through the crowd. There were tears pouring silently down her face. He looked down at the table as they all sat down again.",[]
11983,"“Er…nearly,” said Harry. “Well, I don't think Dumbledore would like it if he knew Bagman was trying to persuade you to cheat!” said Hermione, still looking deeply disapproving. “I hope he's trying to help Cedric as much!” “He's not, I asked,” said Harry.",[]
10283,"The music stopped. Harry blinked. He was standing up, and one of his legs was resting on the wall of the box. Next to him, Ron was frozen in an attitude that looked as though he were about to dive from a springboard.",[]
7091,"They could hear hundreds of footsteps mounting the banked benches of the spectators' stands. Some people were singing, though Harry could not make out the words. He was starting to feel nervous, but he knew his butterflies were as nothing compared to Ron's, who was clutching his stomach and staring straight ahead again, his jaw set and his complexion pale grey.",[]
4106,"“If they hadn’t found me, I’d be dead now. Harry stuck his wand up its nose and Ron knocked it out with its own club. They didn’t have time to come and fetch anyone. It was about to finish me off when they arrived.”",[]
528,"“That’s already Harry’s, idiot,” said Bill. “I got it out of your vault for you, Harry, because it’s taking about five hours for the public to get to their gold at the moment, the goblins have tightened security so much. Two days ago Arkie Philpott had a Probity Probe stuck up his… Well, trust me, this way’s easier.”",[]
896,"“Harry, m’boy?” “I haven’t got a book or scales or anything - nor’s Ron - we didn’t realize we’d be able to do the N.E.W.T., you see -“",[]
3677,"At that moment a group of people passed just behind him and he caught a few words of what they were saying. “— packed with Muggles, of course —” Harry swung round. The speaker was a plump woman who was talking to four boys, all with flaming red hair. Each of them was pushing a trunk like Harry’s in front of him — and they had an owl.",[]
4874,"'THIS WAY!' Harry shouted at the stag. Wheeling around, he sprinted down the alleyway, holding the lit wand aloft. 'DUDLEY? DUDLEY!'",[]
9950,"“Only after Dudley finished with them,” said Harry coldly, and indeed, he was dressed in a sweatshirt so large for him that he had had to roll back the sleeves five times so as to be able to use his hands, and which fell past the knees of his extremely baggy jeans.",[]
9862,"Something was slithering toward him along the dark corridor floor, and as it drew nearer to the sliver of firelight, he realized with a thrill of terror that it was a gigantic snake, at least twelve feet long. Horrified, transfixed, Frank stared as its undulating body cut a wide, curving track through the thick dust on the floor, coming closer and closer - What was he to do? The only means of escape was into the room where the two men sat plotting murder, yet if he stayed where he was the snake would surely kill him -",[]
11142,"Bagman wiped his round, boyish face with his handkerchief and looked at Mr. Crouch, who was standing outside the circle of the firelight, his face half hidden in shadow. He looked slightly eerie, the half darkness making him look much older, giving him an almost skull-like appearance. When he spoke, however, it was in his usual curt voice.",[]
10504,"“You're all right,” Mrs. Weasley muttered distractedly, releasing Mr. Weasley and staring around at them all with red eyes, “you're alive.…Oh boys…” And to everybody's surprise, she seized Fred and George and pulled them both into such a tight hug that their heads banged together.",[]
15973,"“Good for you,” said a fifth year Harry had never spoken to; someone was patting him on the back as though he’d just won a marathon; Fred and George pushed their way to the front of the crowd and said together, “Why couldn’t we’ve come in the car, eh?”",[]
4550,"“We’ve got to go to Dumbledore,” said Harry. “Hagrid told that stranger how to get past Fluffy, and it was either Snape or Voldemort under that cloak — it must’ve been easy, once he’d got Hagrid drunk. I just hope Dumbledore believes us. Firenze might back us up if Bane doesn’t stop him. Where’s Dumbledore’s office?”",[]
17231,"“Professor Dumbledore,” he said hurriedly. “Can I give that diary back to Mr. Malfoy, please?”",[]
11140,"“Dumbledore, you know perfectly well you did not make a mistake!” said Professor McGonagall angrily. “Really, what nonsense! Harry could not have crossed the line himself, and as Professor Dumbledore believes that he did not persuade an older student to do it for him, I'm sure that should be good enough for everybody else!”",[]
855,"“It was, but you told me I had to get an ‘Outstanding’ in my O.W.L., Professor.” “And so you did when Professor Snape was teaching the subject. Professor Slughorn, however, is perfectly happy to accept N.E.W.T. students with ‘Exceeds Expectations’ at O.W.L. Do you wish to proceed with Potions?”",[]
436,"“It wasn’t that exciting. He just wanted me to help him persuade this old teacher to come out of retirement. His name’s Horace Slughorn.” “Oh,” said Ron, looking disappointed. “We thought…” Hermione flashed a warning look at Ron, and Ron changed tack at top speed.",[]
